safe_anchor,page_rank,https_token,ratio_nullHyperlinks,nb_extCSS,links_in_tags,phish_hints,ratio_intRedirection,length_words_raw,ratio_extRedirection,google_index,ratio_extMedia,ratio_intHyperlinks,domain_registration_length,length_hostname,ip,longest_words_raw,avg_words_raw,avg_word_host,ratio_intMedia,longest_word_host,dns_record,ratio_extErrors,nb_hyperlinks,ratio_extHyperlinks,longest_word_path,length_url,ratio_intErrors,avg_word_path,domain_in_title,ratio_digits_url,domain_age,ratio_digits_host,url_complexity_score,suspicious_char_count,url_length_category,domain_trust_score,has_ip_flag,redirection_complexity,special_token_flag,subdomain_risk,ext_link_risk,page_deception_score
0.904,8,1,0.299,13,0.227,3,0.051,21,0.237,0,0.594,0.297,2224,54,0,9,3.17,3.36,0.651,10,1,0.413,43,0.162,15,76,0.237,5.01,0,0.135,6158,0.391,17,1,2,3,0,4,1,3,1.373,2
0.447,0,0,0.041,0,0.473,1,0.21,6,0.716,1,0.812,0.902,1802,27,0,22,7.99,3.19,0.336,14,0,0.413,80,0.548,8,32,0.165,2.82,0,0.311,4218,0.246,15,2,0,2,0,1,1,4,3.489,0
0.87,6,1,0.357,10,0.223,1,0.195,8,0.452,1,0.829,0.875,496,42,1,8,7.97,2.28,0.115,18,0,0.137,8,0.034,16,36,0.061,6.62,0,0.421,2845,0.07,27,2,0,3,1,0,1,0,1.143,1
0.034,0,1,0.04,7,0.653,0,0.399,12,0.941,1,0.548,0.845,1772,50,0,21,8.16,6.45,0.4,9,0,0.357,6,0.976,5,81,0.269,7.23,0,0.002,967,0.336,12,2,2,3,0,2,1,3,5.167,1
0.267,4,0,0.262,18,0.218,2,0.329,24,0.551,0,0.84,0.087,2141,21,0,13,7.17,8.31,0.431,7,1,0.189,30,0.995,13,236,0.393,6.71,1,0.435,1921,0.28,11,2,2,3,0,4,0,3,4.276,5
0.331,6,0,0.3,11,0.469,2,0.418,7,0.003,0,0.795,0.379,1605,20,0,15,10.57,9.84,0.821,12,1,0.299,86,0.718,10,41,0.038,4.44,1,0.224,457,0.367,11,1,0,3,0,3,0,0,2.459,2
0.989,0,0,0.113,16,0.412,0,0.964,14,0.836,1,0.483,0.103,2717,57,1,19,2.33,2.12,0.191,14,1,0.371,11,0.725,17,82,0.131,5.93,0,0.292,6942,0.305,13,2,2,3,1,7,0,5,4.218,3
0.146,4,0,0.305,14,0.295,2,0.735,3,0.836,0,0.519,0.322,1079,26,0,14,3.36,2.76,0.957,16,1,0.296,89,0.222,8,111,0.459,3.65,0,0.465,1108,0.055,17,2,2,3,0,3,0,3,2.634,1
0.077,1,0,0.495,8,0.285,3,0.64,7,0.351,0,0.114,0.867,2496,46,1,20,10.24,6.48,0.824,3,1,0.307,94,0.148,13,155,0.216,9.06,0,0.051,497,0.204,15,1,2,3,1,2,0,0,1.453,1
0.079,2,0,0.101,7,0.391,3,0.94,23,0.182,1,0.295,0.238,196,22,0,22,4.67,4.64,0.2,4,0,0.242,27,0.45,15,113,0.083,4.51,0,0.254,2355,0.044,13,1,2,3,0,3,1,4,1.956,2
0.83,5,0,0.095,14,0.592,2,0.94,17,0.759,0,0.079,0.528,2705,28,0,16,11.1,5.58,0.611,7,0,0.476,64,0.905,10,27,0.17,2.48,0,0.464,2213,0.046,14,1,0,3,0,7,0,4,4.709,0
0.793,5,1,0.257,7,0.192,0,0.454,15,0.518,1,0.456,0.724,2224,35,0,21,11.41,4.46,0.683,13,1,0.423,72,0.554,10,33,0.365,8.74,0,0.349,4785,0.268,17,1,0,5,0,0,1,3,3.121,0
0.613,6,0,0.369,5,0.611,1,0.785,20,0.218,0,0.995,0.33,670,30,0,12,3.03,7.43,0.436,19,1,0.162,92,0.209,5,239,0.313,3.13,0,0.455,1597,0.285,9,2,2,3,0,2,0,6,1.225,0
0.654,0,1,0.447,9,0.352,0,0.428,12,0.722,1,0.96,0.435,439,25,0,17,7.79,6.25,0.598,3,0,0.216,54,0.955,10,135,0.381,8.04,1,0.385,1483,0.011,11,0,2,2,0,6,1,1,4.525,2
0.693,6,1,0.366,4,0.005,3,0.45,20,0.458,1,0.94,0.405,987,26,0,10,11.77,2.36,0.72,15,1,0.141,0,0.693,16,101,0.333,2.86,1,0.286,4740,0.265,9,0,2,5,0,2,1,5,3.136,0
0.781,9,0,0.204,8,0.059,1,0.966,7,0.737,1,0.252,0.854,2763,32,0,19,10.51,6.91,0.252,17,1,0.055,36,0.306,9,92,0.348,4.55,1,0.253,6329,0.267,10,2,2,4,0,5,0,6,2.447,0
0.523,7,1,0.484,3,0.047,0,0.096,22,0.317,1,0.88,0.149,2131,21,0,16,3.93,5.87,0.481,6,0,0.336,81,0.049,3,183,0.053,7.58,0,0.194,632,0.333,21,0,2,3,0,3,1,4,1.117,2
0.084,8,1,0.058,1,0.379,1,0.324,22,0.538,1,0.633,0.848,60,25,0,5,2.12,5.71,0.943,10,0,0.084,33,0.363,7,27,0.277,5.6,0,0.239,1446,0.241,11,1,0,4,0,0,1,6,2.249,1
0.196,8,1,0.448,8,0.124,2,0.941,20,0.417,1,0.936,0.961,2642,48,1,22,9.34,9.05,0.089,12,0,0.111,49,0.467,9,60,0.069,7.86,0,0.327,4024,0.296,19,2,1,4,1,3,1,1,2.346,0
0.514,7,0,0.027,11,0.357,3,0.075,13,0.328,1,0.772,0.353,1922,49,0,21,8.4,8.42,0.266,12,1,0.236,25,0.197,10,26,0.226,4.41,0,0.335,518,0.24,13,0,0,4,0,4,0,4,1.483,2
0.338,3,0,0.217,19,0.002,3,0.662,27,0.854,1,0.657,0.948,971,5,0,7,2.53,8.71,0.777,18,1,0.335,43,0.533,6,63,0.362,6.02,1,0.049,2544,0.267,14,1,1,5,0,2,0,4,3.642,0
0.231,1,1,0.164,15,0.329,3,0.197,20,0.86,1,0.054,0.012,1426,32,0,13,7.91,2.12,0.04,8,0,0.138,72,0.896,5,59,0.023,2.0,0,0.122,4964,0.176,20,2,1,3,0,1,1,2,4.546,1
0.88,4,0,0.023,15,0.26,3,0.823,11,0.723,1,0.355,0.327,2334,47,0,19,8.22,2.75,0.999,11,1,0.479,23,0.599,7,71,0.071,5.3,1,0.035,2412,0.367,17,3,1,4,0,3,0,3,3.722,2
0.696,2,0,0.306,16,0.136,3,0.368,28,0.584,0,0.301,0.188,454,54,0,14,3.82,3.39,0.752,4,1,0.332,71,0.607,14,160,0.177,5.29,1,0.48,4017,0.331,9,1,2,3,0,2,0,2,3.321,2
0.454,7,0,0.029,0,0.242,3,0.008,14,0.568,0,0.252,0.737,1561,40,0,6,2.98,7.32,0.854,18,0,0.144,85,0.704,10,132,0.258,5.82,0,0.447,1398,0.252,13,1,2,3,0,5,0,3,3.392,4
0.447,6,0,0.351,16,0.03,3,0.434,21,0.359,1,0.936,0.449,1343,44,0,7,10.85,3.46,0.577,13,1,0.021,30,0.097,19,222,0.297,6.01,1,0.292,2223,0.17,15,2,2,4,0,3,0,8,1.03,2
0.658,9,1,0.479,0,0.258,2,0.996,15,0.177,1,0.071,0.535,968,23,1,23,2.1,7.45,0.005,18,0,0.299,94,0.595,16,29,0.317,7.56,0,0.481,1621,0.039,14,1,0,4,1,4,1,6,2.438,0
0.651,0,1,0.455,8,0.345,3,0.553,19,0.423,0,0.479,0.126,2814,59,0,18,4.6,4.14,0.361,13,0,0.122,17,0.221,18,204,0.491,4.58,1,0.434,5577,0.261,17,1,2,1,0,4,1,4,1.631,1
0.471,3,1,0.465,19,0.141,0,0.204,17,0.459,0,0.631,0.223,895,26,0,9,10.64,7.26,0.805,14,1,0.414,22,0.514,8,36,0.049,4.97,0,0.148,5151,0.071,17,1,0,3,0,3,1,3,2.874,1
0.08,6,1,0.178,15,0.34,3,0.201,7,0.307,0,0.197,0.919,722,8,0,8,10.53,9.45,0.098,6,0,0.254,12,0.283,15,22,0.299,7.39,0,0.08,310,0.298,15,2,0,1,0,2,1,3,1.717,2
0.277,1,0,0.429,18,0.313,2,0.21,25,0.86,1,0.358,0.599,1087,10,1,6,7.99,6.77,0.174,4,1,0.206,24,0.989,13,145,0.135,3.22,1,0.337,6302,0.226,18,4,2,4,1,6,0,4,4.893,2
0.764,3,1,0.348,3,0.593,0,0.871,16,0.629,0,0.557,0.156,1730,21,0,14,9.55,7.33,0.97,7,1,0.009,23,0.562,3,95,0.166,9.0,1,0.386,4230,0.139,13,1,2,3,0,6,1,4,2.953,0
0.358,7,1,0.418,5,0.987,1,0.457,8,0.947,0,0.342,0.95,2087,15,1,8,3.73,8.39,0.946,3,0,0.235,26,0.868,18,32,0.287,6.89,0,0.494,5870,0.258,15,2,0,2,1,2,1,2,4.733,2
0.28,4,1,0.168,15,0.439,1,0.262,27,0.471,0,0.266,0.552,2601,47,0,23,3.19,6.3,0.606,18,1,0.485,45,0.972,12,108,0.0,3.22,1,0.134,721,0.182,14,0,2,3,0,6,1,0,4.343,2
0.29,7,1,0.323,0,0.785,1,0.372,15,0.254,1,0.068,0.148,1107,59,0,21,7.57,3.93,0.103,17,0,0.467,26,0.298,5,52,0.169,5.77,1,0.37,5147,0.173,10,0,0,4,0,6,1,1,1.869,2
0.821,0,1,0.317,18,0.395,0,0.611,23,0.929,1,0.012,0.348,534,14,0,20,4.9,9.69,0.872,12,0,0.077,83,0.683,15,54,0.192,5.95,0,0.105,2811,0.228,12,1,0,2,0,2,1,0,3.984,2
0.861,0,0,0.227,6,0.124,2,0.869,6,0.898,0,0.701,0.207,2266,20,0,19,7.38,6.08,0.933,10,0,0.254,57,0.344,7,62,0.229,2.35,1,0.283,4286,0.066,18,0,1,2,0,4,0,2,3.082,1
0.435,0,1,0.347,13,0.212,3,0.919,29,0.397,1,0.875,0.408,865,50,0,21,9.47,4.52,0.646,6,1,0.447,95,0.012,6,30,0.22,5.9,0,0.108,1420,0.316,12,0,0,4,0,4,1,5,1.277,1
0.007,2,0,0.17,3,0.307,1,0.582,10,0.577,0,0.163,0.259,2659,27,0,22,10.08,7.7,0.087,9,0,0.289,52,0.528,11,53,0.157,2.8,0,0.237,5604,0.323,23,1,0,1,0,6,0,4,3.027,0
0.824,3,0,0.411,15,0.389,2,0.052,22,0.442,0,0.424,0.533,364,19,1,13,2.91,3.61,0.146,9,0,0.373,18,0.734,12,26,0.004,4.38,1,0.362,4382,0.058,11,1,0,2,1,1,0,0,3.459,3
0.187,0,0,0.241,13,0.744,1,0.354,24,0.689,1,0.561,0.318,2075,39,0,8,9.1,5.44,0.668,12,0,0.212,96,0.048,19,174,0.478,4.36,0,0.107,1397,0.077,11,1,2,2,0,1,0,1,1.734,0
0.241,8,0,0.473,4,0.406,3,0.186,25,0.254,1,0.029,0.062,2452,44,0,7,7.86,9.94,0.373,9,1,0.452,78,0.522,9,29,0.274,8.19,1,0.419,6342,0.173,14,0,0,5,0,4,1,1,2.526,3
0.974,4,0,0.33,18,0.578,1,0.255,7,0.189,1,0.425,0.826,2380,9,0,7,6.25,3.98,0.302,7,0,0.215,51,0.218,13,29,0.288,4.85,0,0.106,5097,0.298,14,1,0,3,0,1,0,1,1.247,3
0.243,8,1,0.48,14,0.796,2,0.3,9,0.416,1,0.913,0.334,2445,49,0,20,10.77,3.03,0.538,7,1,0.328,93,0.172,8,50,0.451,4.49,0,0.302,5411,0.139,15,0,0,4,0,5,1,1,1.676,0
0.638,5,0,0.492,17,0.065,0,0.057,24,0.734,0,0.136,0.024,2672,39,0,24,9.82,7.34,0.514,3,1,0.154,78,0.192,18,59,0.481,9.66,0,0.089,4090,0.02,23,2,1,4,0,3,0,2,2.198,0
0.25,0,0,0.113,16,0.349,2,0.973,27,0.866,1,0.44,0.799,762,34,0,9,2.68,6.97,0.952,14,0,0.363,12,0.262,6,136,0.119,5.68,1,0.295,981,0.288,13,1,2,3,0,6,0,0,2.881,1
0.065,5,0,0.4,8,0.656,0,0.483,12,0.33,1,0.974,0.687,2774,13,1,11,10.16,6.06,0.194,13,1,0.451,52,0.546,15,107,0.143,8.18,1,0.159,5935,0.024,17,2,2,5,1,5,0,3,2.749,5
0.001,6,0,0.242,16,0.531,1,0.57,16,0.984,1,0.55,0.494,176,57,0,17,11.13,5.55,0.633,3,1,0.115,35,0.074,12,90,0.087,9.09,0,0.401,2151,0.075,10,0,2,5,0,1,1,2,2.305,2
0.952,3,0,0.114,3,0.397,0,0.805,13,0.922,1,0.041,0.18,97,56,0,12,7.19,3.12,0.939,11,0,0.22,7,0.165,19,196,0.472,5.99,0,0.326,4635,0.236,16,0,2,4,0,3,0,0,2.559,1
0.644,0,1,0.216,10,0.227,3,0.683,28,0.14,1,0.954,0.808,2417,9,1,11,5.2,9.08,0.338,17,1,0.382,44,0.45,7,89,0.179,8.06,0,0.471,3354,0.358,16,0,2,4,1,0,1,2,2.012,2
0.257,4,0,0.308,7,0.264,0,0.806,25,0.837,1,0.749,0.89,753,6,1,21,10.53,8.66,0.904,8,0,0.27,6,0.982,7,226,0.337,9.37,0,0.24,570,0.233,13,0,2,3,1,5,0,2,4.89,1
0.747,1,0,0.464,0,0.316,2,0.708,17,0.255,1,0.432,0.32,234,33,0,22,6.45,8.86,0.692,5,0,0.33,14,0.942,8,74,0.24,3.44,1,0.226,6295,0.379,9,0,1,2,0,5,0,4,3.666,1
0.614,5,1,0.374,9,0.272,3,0.662,6,0.781,0,0.913,0.75,419,57,0,13,10.68,4.67,0.547,17,1,0.18,2,0.987,10,207,0.223,5.73,1,0.021,3720,0.112,16,3,2,3,0,5,1,5,4.703,1
0.106,5,0,0.43,9,0.39,2,0.994,18,0.801,0,0.231,0.742,1738,46,0,14,9.98,8.3,0.855,6,0,0.333,8,0.708,7,246,0.146,4.51,1,0.453,6995,0.248,16,1,2,3,0,2,0,0,4.059,1
0.231,3,0,0.055,1,0.574,1,0.727,13,0.764,1,0.798,0.401,1454,52,0,19,11.07,4.27,0.803,14,1,0.4,82,0.229,8,71,0.339,8.22,0,0.115,6395,0.199,11,2,1,5,0,7,1,0,2.615,3
0.565,2,1,0.115,17,0.447,0,0.089,8,0.756,0,0.364,0.976,1278,58,0,5,3.4,9.08,0.493,6,1,0.231,53,0.494,17,162,0.011,4.91,1,0.232,3058,0.138,20,2,2,3,0,4,1,0,3.225,0
0.383,4,0,0.363,11,0.245,2,0.142,4,0.699,1,0.867,0.391,2753,53,0,7,2.76,8.06,0.14,19,1,0.273,66,0.288,18,71,0.117,4.2,1,0.207,302,0.007,20,3,1,3,0,0,0,6,2.535,0
0.29,3,0,0.159,7,0.139,0,0.354,26,0.545,1,0.92,0.668,1622,47,0,21,6.94,9.99,0.459,17,1,0.063,14,0.463,16,37,0.027,5.98,0,0.377,3305,0.285,13,1,0,5,0,4,1,4,2.542,0
0.367,6,0,0.387,10,0.733,2,0.569,23,0.94,1,0.748,0.375,2400,18,0,9,8.33,4.5,0.622,15,0,0.217,30,0.344,4,212,0.384,9.08,1,0.147,6566,0.042,15,2,2,4,0,4,0,5,3.129,0
0.357,7,0,0.005,12,0.278,0,0.815,3,0.137,0,0.075,0.837,2460,54,0,6,4.4,9.08,0.268,14,1,0.246,6,0.36,6,47,0.072,5.72,0,0.189,4887,0.138,16,1,0,3,0,5,0,3,1.6,2
0.994,3,0,0.452,19,0.786,2,0.819,15,0.592,0,0.309,0.674,106,46,1,11,3.31,5.22,0.471,17,0,0.071,49,0.969,4,165,0.243,5.43,0,0.122,1515,0.379,13,1,2,3,1,6,1,4,4.162,2
0.796,6,1,0.262,15,0.293,1,0.369,17,0.488,1,0.154,0.321,1628,29,0,12,9.59,7.52,0.649,5,1,0.485,21,0.598,12,61,0.396,6.46,0,0.118,1596,0.347,17,0,1,4,0,4,1,3,3.255,4
0.882,6,0,0.0,17,0.879,1,0.908,28,0.071,1,0.712,0.917,1082,34,0,7,5.82,4.29,0.89,8,1,0.109,10,0.853,18,33,0.237,6.53,1,0.265,5286,0.151,17,2,0,4,0,6,1,1,2.81,0
0.356,1,0,0.331,3,0.253,0,0.592,26,0.865,1,0.595,0.293,1743,58,1,9,6.08,2.16,0.684,18,0,0.117,96,0.263,10,40,0.124,8.26,1,0.201,5660,0.307,10,1,0,2,1,2,0,2,2.636,2
0.06,5,0,0.489,0,0.005,2,0.886,17,0.609,0,0.922,0.945,1913,12,0,5,11.96,6.31,0.244,17,0,0.068,62,0.692,14,33,0.417,4.81,1,0.268,5713,0.392,16,1,0,3,0,5,1,4,3.362,1
0.25,7,0,0.114,13,0.843,2,0.853,12,0.653,1,0.665,0.548,340,11,0,22,8.21,7.9,0.631,5,1,0.443,49,0.708,14,154,0.49,2.14,1,0.163,2933,0.042,14,2,2,4,0,1,0,1,3.873,2
0.346,4,1,0.491,14,0.134,0,0.58,5,0.016,1,0.833,0.545,628,49,0,6,10.24,5.37,0.403,15,0,0.419,52,0.151,7,205,0.116,3.03,1,0.049,3927,0.036,15,2,2,3,0,1,1,8,0.904,1
0.72,6,0,0.462,3,0.205,3,0.502,3,0.02,1,0.769,0.055,1147,54,0,17,4.81,4.9,0.412,19,1,0.454,44,0.869,13,178,0.075,8.12,1,0.179,5643,0.166,17,2,2,5,0,7,0,2,3.101,0
0.921,5,0,0.104,0,0.237,0,0.546,3,0.967,1,0.651,0.34,133,7,0,21,8.41,3.08,0.423,4,0,0.161,96,0.245,16,176,0.03,9.59,0,0.089,2488,0.325,20,1,2,4,0,1,0,6,2.83,1
0.562,3,0,0.118,3,0.738,3,0.968,20,0.374,1,0.334,0.758,698,51,0,9,7.4,5.47,0.349,4,1,0.196,48,0.662,11,68,0.127,5.26,0,0.297,3914,0.181,16,2,1,4,0,4,1,3,2.93,1
0.451,4,0,0.448,8,0.988,0,0.055,16,0.643,1,0.919,0.009,2704,26,0,6,7.49,7.05,0.775,18,0,0.361,43,0.963,6,30,0.196,9.93,0,0.284,1824,0.368,13,2,0,4,0,3,0,1,4.536,1
0.071,7,1,0.204,16,0.132,0,0.113,16,0.44,1,0.756,0.579,2719,13,0,10,3.33,9.92,0.198,3,1,0.491,12,0.061,14,115,0.341,5.59,0,0.101,3992,0.258,19,1,2,4,0,3,1,4,1.554,1
0.679,7,0,0.409,9,0.442,2,0.303,7,0.426,0,0.632,0.186,388,47,0,11,2.73,5.54,0.272,8,1,0.467,22,0.277,3,139,0.477,2.52,0,0.34,2152,0.069,15,1,2,3,0,5,0,3,2.15,1
0.018,4,1,0.374,16,0.634,0,0.837,13,0.798,1,0.963,0.93,220,25,0,20,4.93,9.0,0.283,13,1,0.275,30,0.917,15,46,0.139,3.46,0,0.419,3581,0.335,17,0,0,5,0,4,1,5,4.622,2
0.073,3,0,0.017,19,0.799,1,0.689,21,0.456,1,0.216,0.81,731,8,1,12,8.42,4.12,0.713,8,1,0.109,85,0.27,19,39,0.178,3.09,0,0.077,6198,0.162,18,0,0,4,1,4,0,3,1.831,0
0.589,7,0,0.459,3,0.868,3,0.367,14,0.356,1,0.741,0.084,1587,20,0,19,9.53,5.91,0.986,11,1,0.117,70,0.967,17,158,0.23,5.09,1,0.241,6777,0.265,18,1,2,4,0,1,0,4,3.73,0
0.829,9,0,0.144,14,0.27,2,0.96,15,0.627,1,0.519,0.691,2623,39,0,5,2.08,8.81,0.905,18,1,0.387,18,0.275,11,108,0.344,4.98,0,0.474,1797,0.294,12,2,2,5,0,0,0,5,2.466,3
0.012,2,0,0.453,1,0.062,0,0.407,5,0.031,1,0.12,0.974,979,18,0,13,3.69,3.81,0.921,13,1,0.421,83,0.58,16,42,0.282,6.51,0,0.121,2058,0.087,13,1,0,3,0,2,0,0,2.223,1
0.477,5,0,0.28,19,0.387,2,0.402,7,0.575,1,0.72,0.079,2077,24,0,10,9.97,4.43,0.728,18,1,0.059,61,0.3,5,41,0.477,7.87,0,0.402,5533,0.124,15,2,0,4,0,7,0,3,2.109,1
0.549,1,1,0.052,16,0.249,0,0.487,11,0.29,1,0.175,0.019,491,16,0,18,9.3,5.52,0.521,6,0,0.15,9,0.494,8,55,0.051,7.1,0,0.021,3609,0.093,6,1,1,2,0,7,1,3,2.212,2
0.204,8,0,0.111,18,0.466,1,0.761,3,0.938,1,0.236,0.01,1431,5,0,9,2.83,6.78,0.356,5,1,0.354,34,0.006,5,43,0.098,3.8,0,0.013,2071,0.088,16,0,0,5,0,2,1,5,2.248,1
0.962,5,1,0.472,8,0.22,2,0.67,23,0.696,1,0.528,0.466,1105,56,0,21,7.69,2.89,0.314,15,1,0.263,97,0.643,4,74,0.456,6.25,1,0.191,1404,0.383,22,0,1,5,0,7,1,3,3.584,1
0.293,2,1,0.222,6,0.211,0,0.829,21,0.465,0,0.143,0.575,1325,58,0,23,7.58,5.68,0.286,10,1,0.005,48,0.407,16,145,0.228,4.9,0,0.374,1264,0.063,15,2,2,3,0,5,1,3,2.156,1
0.445,9,1,0.326,13,0.533,2,0.822,19,0.77,1,0.073,0.992,698,30,0,24,6.29,4.99,0.485,6,0,0.189,70,0.534,8,237,0.454,2.56,0,0.438,5702,0.068,14,1,2,4,0,0,1,2,3.331,1
0.636,2,0,0.07,15,0.22,2,0.913,23,0.592,0,0.299,0.594,2691,30,1,23,9.3,5.99,0.547,6,1,0.303,96,0.241,19,245,0.472,6.3,0,0.282,5506,0.072,14,2,2,3,1,5,0,5,2.21,1
0.774,9,1,0.486,18,0.758,3,0.16,14,0.176,1,0.449,0.658,1204,5,1,6,5.39,2.71,0.235,4,1,0.358,22,0.51,13,67,0.069,4.79,1,0.406,245,0.23,13,0,1,4,1,4,1,4,2.24,2
0.302,0,0,0.187,7,0.429,0,0.984,22,0.759,1,0.478,0.852,1234,58,0,11,4.56,6.7,0.587,19,1,0.368,30,0.463,17,97,0.412,6.09,0,0.081,1007,0.257,9,3,2,4,0,7,0,4,3.275,0
0.985,7,0,0.168,0,0.016,3,0.788,25,0.358,1,0.78,0.565,2503,10,0,10,5.07,3.67,0.313,15,1,0.09,70,0.406,6,40,0.025,5.29,1,0.086,2721,0.24,15,0,0,4,0,5,1,3,2.024,2
0.88,3,1,0.346,12,0.514,2,0.893,27,0.102,1,0.378,0.952,239,26,0,19,9.61,7.11,0.254,19,1,0.313,35,0.238,7,75,0.109,4.39,0,0.437,1840,0.181,5,0,1,5,0,5,1,2,1.231,0
0.58,0,1,0.189,10,0.497,1,0.721,20,0.901,1,0.485,0.473,904,9,1,17,8.17,8.1,0.191,15,1,0.232,20,0.087,13,244,0.347,6.6,0,0.457,5457,0.271,18,1,2,4,1,3,1,0,2.295,3
0.847,1,0,0.462,9,0.307,3,0.768,13,0.458,0,0.199,0.805,2653,18,0,24,10.85,9.22,0.173,6,0,0.483,98,0.345,6,181,0.373,2.19,0,0.023,3406,0.263,18,1,2,1,0,3,0,8,2.434,1
0.806,8,1,0.107,8,0.547,2,0.274,26,0.226,0,0.391,0.871,2868,32,0,5,8.52,9.14,0.38,4,0,0.153,29,0.796,11,30,0.01,8.05,1,0.455,4011,0.208,16,0,0,2,0,6,1,2,2.993,1
0.924,5,0,0.249,9,0.758,1,0.526,7,0.26,1,0.082,0.034,2013,19,0,13,5.01,4.76,0.293,16,1,0.176,73,0.942,10,59,0.456,7.31,0,0.359,3881,0.304,16,1,1,5,0,2,0,6,3.522,2
0.144,2,0,0.047,4,0.57,3,0.26,27,0.012,1,0.517,0.17,1983,54,1,16,5.33,8.6,0.766,8,0,0.438,6,0.713,9,25,0.153,9.33,0,0.069,6224,0.014,14,0,0,2,1,7,0,1,2.601,1
0.559,6,0,0.14,10,0.318,3,0.891,9,0.556,1,0.878,0.972,2062,35,0,15,4.63,6.94,0.64,7,1,0.178,95,0.868,9,84,0.274,6.75,0,0.367,2878,0.051,18,3,2,4,0,7,0,4,3.894,0
0.834,0,1,0.007,19,0.276,0,0.151,4,0.737,0,0.841,0.689,309,52,0,7,11.14,5.58,0.271,5,1,0.186,64,0.727,9,235,0.32,5.98,1,0.315,6210,0.253,12,1,2,3,0,4,1,4,3.841,3
0.4,3,1,0.046,9,0.233,2,0.126,18,0.32,0,0.076,0.351,463,25,0,15,9.36,7.51,0.966,8,1,0.477,19,0.955,15,68,0.267,7.99,0,0.458,5170,0.343,17,1,1,4,0,5,1,4,3.982,1
0.486,1,0,0.097,1,0.692,3,0.454,12,0.728,0,0.403,0.159,67,12,0,20,6.07,3.01,0.483,14,1,0.462,51,0.804,19,29,0.302,6.56,0,0.441,2400,0.128,12,0,0,2,0,6,0,3,4.33,1
0.34,8,0,0.475,9,0.554,0,0.851,6,0.489,0,0.963,0.684,2792,55,0,19,8.22,9.07,0.87,12,1,0.35,66,0.881,14,51,0.478,6.36,1,0.256,3545,0.312,7,1,0,3,0,2,0,4,3.971,0
0.835,6,0,0.039,18,0.438,1,0.889,25,0.844,0,0.58,0.27,1799,12,0,10,9.72,4.65,0.022,19,1,0.131,51,0.362,19,70,0.477,3.25,0,0.446,6255,0.27,19,1,1,4,0,3,0,0,2.905,1
0.752,2,1,0.105,5,0.393,2,0.518,4,0.55,0,0.946,0.181,374,11,0,21,8.82,3.47,0.934,11,0,0.49,78,0.174,8,105,0.491,6.03,0,0.166,4950,0.306,25,2,2,1,0,7,1,5,2.112,2
0.858,7,1,0.425,18,0.392,1,0.426,11,0.261,0,0.564,0.74,2443,52,0,22,8.2,6.04,0.022,10,0,0.148,74,0.599,11,110,0.075,6.58,1,0.139,5692,0.372,12,2,2,2,0,4,1,1,2.467,1
0.918,8,0,0.28,17,0.098,3,0.499,23,0.453,1,0.687,0.894,709,34,0,13,7.89,7.91,0.288,7,1,0.359,6,0.139,18,168,0.303,4.14,1,0.157,5893,0.384,18,2,2,5,0,0,0,3,1.682,0
0.082,8,1,0.302,3,0.189,3,0.242,9,0.262,0,0.567,0.514,2266,53,0,19,5.1,8.87,0.496,3,1,0.237,18,0.208,3,49,0.095,9.67,0,0.408,3933,0.25,18,0,0,3,0,7,1,4,1.385,0
0.406,0,0,0.466,17,0.096,2,0.91,7,0.825,1,0.847,0.161,2150,30,0,15,10.89,4.73,0.987,16,1,0.226,12,0.292,18,37,0.484,2.36,0,0.407,232,0.152,17,1,0,2,0,2,1,3,2.752,0
0.986,4,0,0.281,0,0.013,3,0.94,26,0.559,0,0.72,0.953,1259,7,0,11,3.72,8.45,0.942,11,1,0.272,3,0.26,19,240,0.186,6.52,0,0.264,1890,0.156,20,0,2,4,0,5,0,3,2.17,1
0.977,8,1,0.449,9,0.649,1,0.795,4,0.989,1,0.827,0.269,507,6,0,11,3.06,5.68,0.111,4,1,0.498,55,0.849,12,56,0.36,4.57,0,0.321,1134,0.224,14,0,1,5,0,2,1,3,5.023,2
0.044,1,0,0.071,4,0.068,1,0.177,11,0.622,0,0.005,0.291,1290,47,0,20,7.7,8.6,0.616,8,1,0.459,51,0.308,3,79,0.417,9.33,0,0.007,2111,0.161,14,0,2,3,0,5,0,5,2.627,2
0.466,2,0,0.482,5,0.639,2,0.185,26,0.309,1,0.585,0.48,2073,46,0,22,8.94,9.68,0.629,5,0,0.121,7,0.743,5,63,0.108,4.94,1,0.211,5076,0.208,14,1,1,3,0,3,0,4,2.968,2
0.219,3,0,0.215,15,0.427,1,0.156,8,0.329,1,0.167,0.44,2362,57,1,5,4.48,7.06,0.486,18,1,0.381,64,0.297,19,185,0.258,6.77,1,0.366,5846,0.045,13,2,2,5,1,1,0,4,1.93,1
0.683,5,1,0.032,1,0.746,1,0.248,17,0.864,1,0.071,0.621,2805,16,0,10,11.56,7.34,0.373,5,1,0.202,33,0.024,12,244,0.341,4.97,0,0.254,2075,0.254,19,2,2,4,0,3,1,6,2.002,1
0.765,9,0,0.254,8,0.906,3,0.585,8,0.349,1,0.278,0.086,1071,50,0,23,3.98,8.03,0.526,14,0,0.182,55,0.474,12,79,0.466,8.82,0,0.331,2175,0.266,20,1,2,3,0,2,0,4,2.302,0
